"X.U.FEFF.date","camera","video","timestamp","species","count","site","latin","Order","Family","Primary_functional_group","Secondary_functional_group","Max_length","common_length","MaxLengthTL","Troph","ComDepthMin","ComDepthMax","TempPrefMean","FeedingPath","diet_breadth","TL_group","abund"
"5.7","2ºÅ»ú","GH010077.MP4","00:10-00:20","ºÚ±ß½ÇÁÛ÷ƒ",1,"Meiji","Melichthys vidua","Tetraodontiformes","Balistidae","Omnivore","omnivore",NA,NA,40,3.380000114,9,33,27.6,"benthic",28,"40-50",4.19164186611896e-05
"5.7","2ºÅ»ú","GH010077.MP4","00:10-00:20","ÈÕ±¾´ÌÎ²Óã",5,"Meiji","Acanthurus japonicus","Perciformes","Acanthuridae","Herbivore","grazer/detritivores",21,NA,21,2.279999971,5,15,28.7,"benthic",28,"20-30",0.000209582093305948
"5.7","2ºÅ»ú","GH010077.MP4","00:10-00:20","Éì¿ÚÓã",1,"Meiji","Epibulus insidiator","Perciformes","Labridae","Carnivore","generalist carnivore (fish and invertebrates)",54,NA,65.87999725,4.010000229,5,22,27.9,"pelagic",28,"50-100",4.19164186611896e-05
"5.7","2ºÅ»ú","GH010077.MP4","00:10-00:20","ÑÛ°ß½·È¸öô",1,"Meiji","Plectroglyphidodon lacrymatus","Perciformes","Pomacentridae","Omnivore","omnivore",NA,NA,10,2.220000029,5,21,27.6,"benthic",28,"10-20",4.19164186611896e-05
"5.7","2ºÅ»ú","GH010077.MP4","00:10-00:20","ºá´ø¸ß÷¢´ÌÎ²Óã",1,"Meiji","Zebrasoma veliferum","Perciformes","Acanthuridae","Herbivore","browsers",40,NA,40,2,2,30,27.6,NA,28,"40-50",4.19164186611896e-05
"5.7","2ºÅ»ú","GH010077.MP4","00:10-00:20","Ë«°ß¹âÈúÓã",3,"Meiji","Chromis margaritifer","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,9,2.950000048,4,12,28.5,"pelagic",28,"< 10",0.000125749255983569
"5.7","2ºÅ»ú","GH010077.MP4","00:10-00:20","ºÚ´øÁÛ÷¢Ã·öô",4,"Meiji","Pterocaesio tile","Perciformes","Lutjanidae","Planktivore","planktivore",30,21.2,30,3.329999924,7,31,28.1,"pelagic",28,"30-40",0.000167665674644758
"5.7","2ºÅ»ú","GH010077.MP4","00:10-00:20","Î²°ßÂÌðÐ×ìÓã",2,"Meiji","Chlorurus spilurus","Perciformes","Scaridae","Herbivore","scraper/excavators",NA,NA,48.58000183,2,NA,NA,NA,"benthic",28,"40-50",8.38328373223792e-05
"5.7","2ºÅ»ú","GH010077.MP4","00:20-00:30","ÂÌ´½ðÐ×ìÓã",1,"Meiji","Scarus forsteni","Perciformes","Scaridae","Herbivore","scraper/excavators",NA,NA,55,2,5,17,28.4,"benthic",28,"50-100",4.19164186611896e-05
"5.7","2ºÅ»ú","GH010077.MP4","00:20-00:30","»ÆÎ²´ÌÎ²Óã",2,"Meiji","Acanthurus thompsoni","Perciformes","Acanthuridae","Planktivore","planktivore",27,NA,27,3.640000105,5,70,27.6,"pelagic",28,"20-30",8.38328373223792e-05
"5.7","2ºÅ»ú","GH010077.MP4","00:20-00:30","ºÚ´øÁÛ÷¢Ã·öô",5,"Meiji","Pterocaesio tile","Perciformes","Lutjanidae","Planktivore","planktivore",30,21.2,30,3.329999924,7,31,28.1,"pelagic",28,"30-40",0.000209582093305948
"5.7","2ºÅ»ú","GH010077.MP4","00:20-00:30","ºÚ±ß½ÇÁÛ÷ƒ",2,"Meiji","Melichthys vidua","Tetraodontiformes","Balistidae","Omnivore","omnivore",NA,NA,40,3.380000114,9,33,27.6,"benthic",28,"40-50",8.38328373223792e-05
"5.7","2ºÅ»ú","GH010077.MP4","00:20-00:30","·ÆÂÉ±öÈ¸öô",1,"Meiji","Pomacentrus philippinus","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,11.10000038,2.670000076,2,7,28.4,"benthic",28,"10-20",4.19164186611896e-05
"5.7","2ºÅ»ú","GH010077.MP4","00:20-00:30","ÈÕ±¾´ÌÎ²Óã",2,"Meiji","Acanthurus japonicus","Perciformes","Acanthuridae","Herbivore","grazer/detritivores",21,NA,21,2.279999971,5,15,28.7,"benthic",28,"20-30",8.38328373223792e-05
"5.7","2ºÅ»ú","GH010077.MP4","00:20-00:30","Á­Óã",1,"Meiji","Zanclus cornutus","Perciformes","Zanclidae","Omnivore","omnivore",23,21,23,2.49000001,5,182,27.7,"benthic",28,"20-30",4.19164186611896e-05
"5.7","2ºÅ»ú","GH010077.MP4","00:20-00:30","Ë«°ß¹âÈúÓã",3,"Meiji","Chromis margaritifer","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,9,2.950000048,4,12,28.5,"pelagic",28,"< 10",0.000125749255983569
"5.7","2ºÅ»ú","GH010077.MP4","00:20-00:30","ÍøÎÆðÐ×ìÓã",1,"Meiji","Scarus frenatus","Perciformes","Scaridae","Herbivore","grazer/detritivores",NA,NA,47,2,3,14,28.2,"benthic",28,"40-50",4.19164186611896e-05
"5.7","2ºÅ»ú","GH010077.MP4","00:30-00:40","Ò¸°ß¹âÈúÓã",1,"Meiji","Chromis atripes","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,9,2.640000105,10,25,27.6,"benthic",28,"< 10",4.19164186611896e-05
"5.7","2ºÅ»ú","GH010077.MP4","00:30-00:40","ÈÕ±¾´ÌÎ²Óã",2,"Meiji","Acanthurus japonicus","Perciformes","Acanthuridae","Herbivore","grazer/detritivores",21,NA,21,2.279999971,5,15,28.7,"benthic",28,"20-30",8.38328373223792e-05
"5.7","2ºÅ»ú","GH010077.MP4","00:30-00:40","èÎ³Ý´ÌÎ²Óã",6,"Meiji","Ctenochaetus striatus","Perciformes","Acanthuridae","Omnivore","omnivore",26,18,26,2,6,30,27.8,"benthic",28,"20-30",0.000251498511967138
"5.7","2ºÅ»ú","GH010077.MP4","00:30-00:40","»ÆÎ²´ÌÎ²Óã",1,"Meiji","Acanthurus thompsoni","Perciformes","Acanthuridae","Planktivore","planktivore",27,NA,27,3.640000105,5,70,27.6,"pelagic",28,"20-30",4.19164186611896e-05
"5.7","2ºÅ»ú","GH010077.MP4","00:30-00:40","ÂÌ´½ðÐ×ìÓã",1,"Meiji","Scarus forsteni","Perciformes","Scaridae","Herbivore","scraper/excavators",NA,NA,55,2,5,17,28.4,"benthic",28,"50-100",4.19164186611896e-05
"5.7","2ºÅ»ú","GH010077.MP4","00:30-00:40","·ÆÂÉ±öÈ¸öô",1,"Meiji","Pomacentrus philippinus","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,11.10000038,2.670000076,2,7,28.4,"benthic",28,"10-20",4.19164186611896e-05
"5.7","2ºÅ»ú","GH010077.MP4","00:30-00:40","Ë«°ß¹âÈúÓã",1,"Meiji","Chromis margaritifer","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,9,2.950000048,4,12,28.5,"pelagic",28,"< 10",4.19164186611896e-05
"5.7","2ºÅ»ú","GH010077.MP4","00:30-00:40","Î²°ßÂÌðÐ×ìÓã",1,"Meiji","Chlorurus spilurus","Perciformes","Scaridae","Herbivore","scraper/excavators",NA,NA,48.58000183,2,NA,NA,NA,"benthic",28,"40-50",4.19164186611896e-05
"5.7","2ºÅ»ú","GH010077.MP4","00:40-00:50","·ÆÂÉ±öÈ¸öô",2,"Meiji","Pomacentrus philippinus","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,11.10000038,2.670000076,2,7,28.4,"benthic",28,"10-20",8.38328373223792e-05
"5.7","2ºÅ»ú","GH010077.MP4","00:40-00:50","ÈÕ±¾´ÌÎ²Óã",1,"Meiji","Acanthurus japonicus","Perciformes","Acanthuridae","Herbivore","grazer/detritivores",21,NA,21,2.279999971,5,15,28.7,"benthic",28,"20-30",4.19164186611896e-05
"5.7","2ºÅ»ú","GH010077.MP4","00:40-00:50","Ë«°ß¹âÈúÓã",1,"Meiji","Chromis margaritifer","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,9,2.950000048,4,12,28.5,"pelagic",28,"< 10",4.19164186611896e-05
"5.7","2ºÅ»ú","GH010077.MP4","00:40-00:50","èÎ³Ý´ÌÎ²Óã",4,"Meiji","Ctenochaetus striatus","Perciformes","Acanthuridae","Omnivore","omnivore",26,18,26,2,6,30,27.8,"benthic",28,"20-30",0.000167665674644758
"5.7","2ºÅ»ú","GH010077.MP4","00:40-00:50","ÁÑ´½Óã",1,"Meiji","Labroides dimidiatus","Perciformes","Labridae","Carnivore","ectoparasite feeder",14,NA,14,3.460000038,1,30,27.8,"pelagic",28,"10-20",4.19164186611896e-05
"5.7","2ºÅ»ú","GH010077.MP4","00:50-01:00","¼ÕÎÇ±ÇÓã",1,"Meiji","Naso lituratus","Perciformes","Acanthuridae","Herbivore","browsers",46,NA,56.11999893,2.319999933,5,30,27.7,"benthic",28,"50-100",4.19164186611896e-05
"5.7","2ºÅ»ú","GH010077.MP4","00:50-01:00","´Ö´½¸±ç³Àð",1,"Meiji","Parupeneus crassilabris","Perciformes","Mullidae","Carnivore","invertivore",NA,NA,38,3.640000105,9,41,27.7,"benthic",28,"30-40",4.19164186611896e-05
"5.7","2ºÅ»ú","GH010077.MP4","00:50-01:00","»ÆÎ²´ÌÎ²Óã",2,"Meiji","Acanthurus thompsoni","Perciformes","Acanthuridae","Planktivore","planktivore",27,NA,27,3.640000105,5,70,27.6,"pelagic",28,"20-30",8.38328373223792e-05
"5.7","2ºÅ»ú","GH010077.MP4","00:50-01:00","ÁÑ´½Óã",1,"Meiji","Labroides dimidiatus","Perciformes","Labridae","Carnivore","ectoparasite feeder",14,NA,14,3.460000038,1,30,27.8,"pelagic",28,"10-20",4.19164186611896e-05
"5.7","2ºÅ»ú","GH010077.MP4","00:50-01:00","ÈÕ±¾´ÌÎ²Óã",3,"Meiji","Acanthurus japonicus","Perciformes","Acanthuridae","Herbivore","grazer/detritivores",21,NA,21,2.279999971,5,15,28.7,"benthic",28,"20-30",0.000125749255983569
"5.7","2ºÅ»ú","GH010077.MP4","00:50-01:00","×ÏºìÄâ»¨õl",1,"Meiji","Pseudanthias pascalus","Perciformes","Serranidae","Omnivore","omnivore",NA,NA,20,3.49000001,10,33,27.5,"pelagic",28,"20-30",4.19164186611896e-05
"5.7","2ºÅ»ú","GH010077.MP4","01:00-01:10","³¤ÎÇÄ÷¿ÚÓã",1,"Meiji","Forcipiger longirostris","Perciformes","Chaetodontidae","Carnivore","invertivore",22,NA,22,3.5,24,97,27.9,"benthic",28,"20-30",4.19164186611896e-05
"5.7","2ºÅ»ú","GH010077.MP4","01:00-01:10","èÎ³Ý´ÌÎ²Óã",3,"Meiji","Ctenochaetus striatus","Perciformes","Acanthuridae","Omnivore","omnivore",26,18,26,2,6,30,27.8,"benthic",28,"20-30",0.000125749255983569
"5.7","2ºÅ»ú","GH010077.MP4","01:00-01:10","¸£ÊÏ´ÌåêÓã",1,"Meiji","Centropyge vrolikii","Perciformes","Pomacanthidae","Herbivore","grazer/detritivores",12,NA,12,2.75999999,3,14,28.6,"benthic",28,"10-20",4.19164186611896e-05
"5.7","2ºÅ»ú","GH010077.MP4","01:00-01:10","ºÚ±ß½ÇÁÛ÷ƒ",1,"Meiji","Melichthys vidua","Tetraodontiformes","Balistidae","Omnivore","omnivore",NA,NA,40,3.380000114,9,33,27.6,"benthic",28,"40-50",4.19164186611896e-05
"5.7","2ºÅ»ú","GH010077.MP4","01:00-01:10","Ë¿ºûµûÓã",2,"Meiji","Chaetodon auriga","Perciformes","Chaetodontidae","Omnivore","omnivore",23,NA,23,3.690000057,7,31,28,"benthic",28,"20-30",8.38328373223792e-05
"5.7","2ºÅ»ú","GH010077.MP4","01:00-01:10","¶ÛÍ·½õÓã",1,"Meiji","Thalassoma amblycephalum","Perciformes","Labridae","Planktivore","planktivore",16,NA,19.52000046,3.099999905,1,15,28.4,"pelagic",28,"10-20",4.19164186611896e-05
"5.7","2ºÅ»ú","GH010077.MP4","01:00-01:10","Ë«°ß¹âÈúÓã",3,"Meiji","Chromis margaritifer","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,9,2.950000048,4,12,28.5,"pelagic",28,"< 10",0.000125749255983569
"5.7","2ºÅ»ú","GH010077.MP4","01:00-01:10","Î²ÎÆ¾Å¼¬öÔ",1,"Meiji","Cephalopholis urodelus","Perciformes","Serranidae","Carnivore","generalist carnivore (fish and invertebrates)",NA,NA,28,4,3,15,28.4,NA,28,"20-30",4.19164186611896e-05
"5.7","2ºÅ»ú","GH010077.MP4","01:00-01:10","¼§Äâ´½Óã",1,"Meiji","Pseudocheilinus evanidus","Perciformes","Labridae","Carnivore","invertivore",9,NA,9,3.5,11,20,27.7,"benthic",28,"< 10",4.19164186611896e-05
"5.7","2ºÅ»ú","GH010077.MP4","01:00-01:10","·ÆÂÉ±öÈ¸öô",1,"Meiji","Pomacentrus philippinus","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,11.10000038,2.670000076,2,7,28.4,"benthic",28,"10-20",4.19164186611896e-05
"5.7","2ºÅ»ú","GH010077.MP4","01:00-01:10","ÑÛ°ß½·È¸öô",1,"Meiji","Plectroglyphidodon lacrymatus","Perciformes","Pomacentridae","Omnivore","omnivore",NA,NA,10,2.220000029,5,21,27.6,"benthic",28,"10-20",4.19164186611896e-05
"5.7","2ºÅ»ú","GH010077.MP4","01:10-01:20","ºÚ±ß½ÇÁÛ÷ƒ",4,"Meiji","Melichthys vidua","Tetraodontiformes","Balistidae","Omnivore","omnivore",NA,NA,40,3.380000114,9,33,27.6,"benthic",28,"40-50",0.000167665674644758
"5.7","2ºÅ»ú","GH010077.MP4","01:10-01:20","²æÎ²öô",1,"Meiji","Aphareus furcatus","Perciformes","Lutjanidae","Carnivore","generalist carnivore (fish and invertebrates)",70,25,25,4.1,1,122,28,NA,28,"20-30",4.19164186611896e-05
"5.7","2ºÅ»ú","GH010077.MP4","01:10-01:20","×ÝÎÆ½õÓã",2,"Meiji","Thalassoma quinquevittatus","Perciformes","Labridae","Carnivore","generalist carnivore (fish and invertebrates)",17,NA,17,3.6,1,5,28.3,NA,28,"10-20",8.38328373223792e-05
"5.7","2ºÅ»ú","GH010077.MP4","01:10-01:20","Ë«°ß¹âÈúÓã",4,"Meiji","Chromis margaritifer","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,9,2.950000048,4,12,28.5,"pelagic",28,"< 10",0.000167665674644758
"5.7","2ºÅ»ú","GH010077.MP4","01:10-01:20","Î²ÎÆ¾Å¼¬öÔ",2,"Meiji","Cephalopholis urodelus","Perciformes","Serranidae","Carnivore","generalist carnivore (fish and invertebrates)",NA,NA,28,4,3,15,28.4,NA,28,"20-30",8.38328373223792e-05
"5.7","2ºÅ»ú","GH010077.MP4","01:10-01:20","·ÆÂÉ±öÈ¸öô",1,"Meiji","Pomacentrus philippinus","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,11.10000038,2.670000076,2,7,28.4,"benthic",28,"10-20",4.19164186611896e-05
"5.7","2ºÅ»ú","GH010077.MP4","01:10-01:20","ÈÕ±¾´ÌÎ²Óã",1,"Meiji","Acanthurus japonicus","Perciformes","Acanthuridae","Herbivore","grazer/detritivores",21,NA,21,2.279999971,5,15,28.7,"benthic",28,"20-30",4.19164186611896e-05
"5.7","2ºÅ»ú","GH010077.MP4","01:10-01:20","¶ÛÍ·½õÓã",9,"Meiji","Thalassoma amblycephalum","Perciformes","Labridae","Planktivore","planktivore",16,NA,19.52000046,3.099999905,1,15,28.4,"pelagic",28,"10-20",0.000377247767950706
"5.7","2ºÅ»ú","GH010077.MP4","01:10-01:20","èÎ³Ý´ÌÎ²Óã",3,"Meiji","Ctenochaetus striatus","Perciformes","Acanthuridae","Omnivore","omnivore",26,18,26,2,6,30,27.8,"benthic",28,"20-30",0.000125749255983569
"5.7","2ºÅ»ú","GH010077.MP4","01:20-01:30","Á­Óã",1,"Meiji","Zanclus cornutus","Perciformes","Zanclidae","Omnivore","omnivore",23,21,23,2.49000001,5,182,27.7,"benthic",28,"20-30",4.19164186611896e-05
"5.7","2ºÅ»ú","GH010077.MP4","01:20-01:30","Ë«É«ÁÑ´½Óã",1,"Meiji","Labroides bicolor","Perciformes","Labridae","Carnivore","ectoparasite feeder",15,NA,15,4.019999981,2,20,27.6,"pelagic",28,"10-20",4.19164186611896e-05
"5.7","2ºÅ»ú","GH010077.MP4","01:20-01:30","×ÝÎÆ½õÓã",1,"Meiji","Thalassoma quinquevittatus","Perciformes","Labridae","Carnivore","generalist carnivore (fish and invertebrates)",17,NA,17,3.6,1,5,28.3,NA,28,"10-20",4.19164186611896e-05
"5.7","2ºÅ»ú","GH010077.MP4","01:20-01:30","·ÆÂÉ±öÈ¸öô",2,"Meiji","Pomacentrus philippinus","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,11.10000038,2.670000076,2,7,28.4,"benthic",28,"10-20",8.38328373223792e-05
"5.7","2ºÅ»ú","GH010077.MP4","01:20-01:30","ÂÑÐÎ¹âÈúÓã",1,"Meiji","Chromis ovatiformis","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,10,3.4,10,40,28.1,NA,28,"10-20",4.19164186611896e-05
"5.7","2ºÅ»ú","GH010077.MP4","01:20-01:30","èÎ³Ý´ÌÎ²Óã",7,"Meiji","Ctenochaetus striatus","Perciformes","Acanthuridae","Omnivore","omnivore",26,18,26,2,6,30,27.8,"benthic",28,"20-30",0.000293414930628327
"5.7","2ºÅ»ú","GH010077.MP4","01:20-01:30","Ë«°ß¹âÈúÓã",1,"Meiji","Chromis margaritifer","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,9,2.950000048,4,12,28.5,"pelagic",28,"< 10",4.19164186611896e-05
"5.7","2ºÅ»ú","GH010077.MP4","01:20-01:30","°°°ß½õÓã",1,"Meiji","Thalassoma hardwicki","Perciformes","Labridae","Carnivore","generalist carnivore (fish and invertebrates)",20,15,20,3.5,0,15,28.4,NA,28,"20-30",4.19164186611896e-05
"5.7","2ºÅ»ú","GH010077.MP4","01:30-01:40","ºÚ±ß½ÇÁÛ÷ƒ",1,"Meiji","Melichthys vidua","Tetraodontiformes","Balistidae","Omnivore","omnivore",NA,NA,40,3.380000114,9,33,27.6,"benthic",28,"40-50",4.19164186611896e-05
"5.7","2ºÅ»ú","GH010077.MP4","01:30-01:40","èÎ³Ý´ÌÎ²Óã",12,"Meiji","Ctenochaetus striatus","Perciformes","Acanthuridae","Omnivore","omnivore",26,18,26,2,6,30,27.8,"benthic",28,"20-30",0.000502997023934275
"5.7","2ºÅ»ú","GH010077.MP4","01:30-01:40","»ÆÎ²´ÌÎ²Óã",4,"Meiji","Acanthurus thompsoni","Perciformes","Acanthuridae","Planktivore","planktivore",27,NA,27,3.640000105,5,70,27.6,"pelagic",28,"20-30",0.000167665674644758
"5.7","2ºÅ»ú","GH010077.MP4","01:30-01:40","ºá´ø´½Óã",1,"Meiji","Cheilinus fasciatus","Perciformes","Labridae","Carnivore","invertivore",40,NA,48.79999924,3.369999886,4,40,28,"benthic",28,"40-50",4.19164186611896e-05
"5.7","2ºÅ»ú","GH010077.MP4","01:30-01:40","ÈÕ±¾´ÌÎ²Óã",1,"Meiji","Acanthurus japonicus","Perciformes","Acanthuridae","Herbivore","grazer/detritivores",21,NA,21,2.279999971,5,15,28.7,"benthic",28,"20-30",4.19164186611896e-05
"5.7","2ºÅ»ú","GH010077.MP4","01:40-01:50","ÁÑ´½Óã",1,"Meiji","Labroides dimidiatus","Perciformes","Labridae","Carnivore","ectoparasite feeder",14,NA,14,3.460000038,1,30,27.8,"pelagic",28,"10-20",4.19164186611896e-05
"5.7","2ºÅ»ú","GH010077.MP4","01:40-01:50","èÎ³Ý´ÌÎ²Óã",6,"Meiji","Ctenochaetus striatus","Perciformes","Acanthuridae","Omnivore","omnivore",26,18,26,2,6,30,27.8,"benthic",28,"20-30",0.000251498511967138
"5.7","2ºÅ»ú","GH010077.MP4","01:40-01:50","ÈÕ±¾´ÌÎ²Óã",1,"Meiji","Acanthurus japonicus","Perciformes","Acanthuridae","Herbivore","grazer/detritivores",21,NA,21,2.279999971,5,15,28.7,"benthic",28,"20-30",4.19164186611896e-05
"5.7","2ºÅ»ú","GH010077.MP4","01:40-01:50","·ÆÂÉ±öÈ¸öô",2,"Meiji","Pomacentrus philippinus","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,11.10000038,2.670000076,2,7,28.4,"benthic",28,"10-20",8.38328373223792e-05
"5.7","2ºÅ»ú","GH010077.MP4","01:40-01:50","Î²°ßÂÌðÐ×ìÓã",2,"Meiji","Chlorurus spilurus","Perciformes","Scaridae","Herbivore","scraper/excavators",NA,NA,48.58000183,2,NA,NA,NA,"benthic",28,"40-50",8.38328373223792e-05
"5.7","2ºÅ»ú","GH010077.MP4","01:50-02:00","èÎ³Ý´ÌÎ²Óã",3,"Meiji","Ctenochaetus striatus","Perciformes","Acanthuridae","Omnivore","omnivore",26,18,26,2,6,30,27.8,"benthic",28,"20-30",0.000125749255983569
"5.7","2ºÅ»ú","GH010077.MP4","01:50-02:00","·ÆÂÉ±öÈ¸öô",2,"Meiji","Pomacentrus philippinus","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,11.10000038,2.670000076,2,7,28.4,"benthic",28,"10-20",8.38328373223792e-05
"5.7","2ºÅ»ú","GH010077.MP4","01:50-02:00","Ë«°ß¹âÈúÓã",4,"Meiji","Chromis margaritifer","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,9,2.950000048,4,12,28.5,"pelagic",28,"< 10",0.000167665674644758
"5.7","2ºÅ»ú","GH010077.MP4","01:50-02:00","ÖéºûµûÓã",1,"Meiji","Chaetodon kleirnii","Perciformes","Chaetodontidae","Omnivore","omnivore",15,NA,15,2.9,4,61,27.8,NA,28,"10-20",4.19164186611896e-05
"5.7","2ºÅ»ú","GH010077.MP4","01:50-02:00","ÈÕ±¾´ÌÎ²Óã",1,"Meiji","Acanthurus japonicus","Perciformes","Acanthuridae","Herbivore","grazer/detritivores",21,NA,21,2.279999971,5,15,28.7,"benthic",28,"20-30",4.19164186611896e-05
"5.7","2ºÅ»ú","GH010077.MP4","02:00-02:06","ÁÑ´½Óã",1,"Meiji","Labroides dimidiatus","Perciformes","Labridae","Carnivore","ectoparasite feeder",14,NA,14,3.460000038,1,30,27.8,"pelagic",28,"10-20",4.19164186611896e-05
"5.7","2ºÅ»ú","GH010077.MP4","02:00-02:06","Ë«°ß¹âÈúÓã",1,"Meiji","Chromis margaritifer","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,9,2.950000048,4,12,28.5,"pelagic",28,"< 10",4.19164186611896e-05
"5.7","2ºÅ»ú","GH010077.MP4","02:00-02:06","×ÝÎÆ½õÓã",1,"Meiji","Thalassoma quinquevittatus","Perciformes","Labridae","Carnivore","generalist carnivore (fish and invertebrates)",17,NA,17,3.6,1,5,28.3,NA,28,"10-20",4.19164186611896e-05
"5.7","2ºÅ»ú","GH010077.MP4","02:00-02:06","èÎ³Ý´ÌÎ²Óã",9,"Meiji","Ctenochaetus striatus","Perciformes","Acanthuridae","Omnivore","omnivore",26,18,26,2,6,30,27.8,"benthic",28,"20-30",0.000377247767950706
"5.7","2ºÅ»ú","GH010077.MP4","02:00-02:06","ÈÕ±¾´ÌÎ²Óã",2,"Meiji","Acanthurus japonicus","Perciformes","Acanthuridae","Herbivore","grazer/detritivores",21,NA,21,2.279999971,5,15,28.7,"benthic",28,"20-30",8.38328373223792e-05
"5.7","2ºÅ»ú","GH010077.MP4","02:00-02:06","·ÆÂÉ±öÈ¸öô",2,"Meiji","Pomacentrus philippinus","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,11.10000038,2.670000076,2,7,28.4,"benthic",28,"10-20",8.38328373223792e-05
"5.7","2ºÅ»ú","GH010078.MP4","00:00-00:10","Ë«°ß¹âÈúÓã",4,"Meiji","Chromis margaritifer","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,9,2.950000048,4,12,28.5,"pelagic",28,"< 10",0.000167665674644758
"5.7","2ºÅ»ú","GH010078.MP4","00:00-00:10","·ÆÂÉ±öÈ¸öô",2,"Meiji","Pomacentrus philippinus","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,11.10000038,2.670000076,2,7,28.4,"benthic",28,"10-20",8.38328373223792e-05
"5.7","2ºÅ»ú","GH010078.MP4","00:00-00:10","°Í¶¼¿øÓã",1,"Meiji","Coris batuensis","Perciformes","Labridae","Carnivore","invertivore",17,NA,17,3.569999933,2,15,28.4,"benthic",28,"10-20",4.19164186611896e-05
"5.7","2ºÅ»ú","GH010078.MP4","00:10-00:14","ÖéºûµûÓã",2,"Meiji","Chaetodon kleirnii","Perciformes","Chaetodontidae","Omnivore","omnivore",15,NA,15,2.9,4,61,27.8,NA,28,"10-20",8.38328373223792e-05
"5.7","2ºÅ»ú","GH010078.MP4","00:10-00:14","ºÚ´øÁÛ÷¢Ã·öô",14,"Meiji","Pterocaesio tile","Perciformes","Lutjanidae","Planktivore","planktivore",30,21.2,30,3.329999924,7,31,28.1,"pelagic",28,"30-40",0.000586829861256654
"5.7","2ºÅ»ú","GH010078.MP4","00:10-00:14","°×±ßÏË³ÝöÔ",1,"Meiji","Gracila albomarginata","Perciformes","Serranidae","Carnivore","piscivore",NA,NA,40,4.199999809,15,120,27.2,"pelagic",28,"40-50",4.19164186611896e-05
"5.7","2ºÅ»ú","GH010078.MP4","00:10-00:14","»ÆÎ²´ÌÎ²Óã",2,"Meiji","Acanthurus thompsoni","Perciformes","Acanthuridae","Planktivore","planktivore",27,NA,27,3.640000105,5,70,27.6,"pelagic",28,"20-30",8.38328373223792e-05
"5.7","2ºÅ»ú","GH010078.MP4","00:10-00:14","³¤ÎÇÄ÷¿ÚÓã",1,"Meiji","Forcipiger longirostris","Perciformes","Chaetodontidae","Carnivore","invertivore",22,NA,22,3.5,24,97,27.9,"benthic",28,"20-30",4.19164186611896e-05
"5.7","2ºÅ»ú","GH010086.MP4","00:00-00:10","ÂÑÐÎ¹âÈúÓã",5,"Meiji","Chromis ovatiformis","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,10,3.4,10,40,28.1,NA,28,"10-20",0.000209582093305948
